timestamp,voltage,current
0.0,0.0,-4.9252947119943995
0.00020833333333333335,24.410741799366402,-4.061949352520618
0.0004166666666666667,48.67098325814435,-3.1735607245533215
0.000625,72.63115192039153,-2.265606039403124
0.0008333333333333334,96.14352537874063,-1.3436831396295468
0.0010416666666666667,119.06314203216334,-0.4134759864801684
0.00125,141.24869482244534,0.519280383620578
0.0014583333333333334,162.56340243918964,1.4488352174780534
0.0016666666666666668,182.87585262207952,2.3694575004331773
0.001875,202.06081236116228,3.2754712899735563
0.0020833333333333333,220.0,4.161290709806516
0.0022916666666666667,236.58281448141406,5.021454388643941
0.0025,251.7070172397811,5.850659131372347
0.0027083333333333334,265.27936253578804,6.643792615014255
0.002916666666666667,277.21617234742223,7.395964907899369
0.003125,287.4438522728028,8.10253861771938
0.0033333333333333335,295.89934526414123,8.759157482593649
0.0035416666666666665,302.53052039540904,9.361773228872297
0.00375,307.29649426683255,9.906670530089443
0.003958333333333334,310.16788306464724,10.390489913186345
0.004166666666666667,311.1269837220809,10.81024847077994
0.004375,310.16788306464724,11.163358251778778
0.004583333333333333,307.2964942668325,11.447642216962086
0.004791666666666666,302.5305203954091,11.661347661150495
0.005,295.89934526414123,11.803157019216313
0.005208333333333333,287.4438522728028,11.872195989310667
0.005416666666666667,277.21617234742223,11.86803892322514
0.005625,265.2793625357881,11.79071145065451
0.005833333333333334,251.7070172397811,11.64069032118117
0.0060416666666666665,236.58281448141406,11.418900464955415
0.00625,220.00000000000003,11.126709290193485
0.006458333333333333,202.0608123611623,10.765918252651213
0.006666666666666667,182.87585262207955,10.338751749050243
0.006875,162.56340243918967,9.847843402932545
0.007083333333333333,141.24869482244537,9.296219827495538
0.007291666666666667,119.06314203216338,8.68728196551523
0.0075,96.14352537874066,8.024784121403126
0.0077083333333333335,72.63115192039157,7.312810814671058
0.007916666666666667,48.67098325814438,6.555751597510192
0.008125,24.41074179936644,5.758273991742043
0.008333333333333333,3.8102066474361705e-14,4.925294711994403
0.008541666666666666,-24.410741799366363,4.061949352520617
0.00875,-48.670983258144304,3.1735607245533255
0.008958333333333334,-72.63115192039137,2.2656060394031328
0.009166666666666667,-96.14352537874073,1.3436831396295403
0.009375,-119.06314203216343,0.4134759864801672
0.009583333333333333,-141.24869482244532,-0.5192803836205739
0.009791666666666667,-162.56340243918962,-1.4488352174780545
0.01,-182.8758526220795,-2.3694575004331733
0.010208333333333333,-202.06081236116225,-3.2754712899735576
0.010416666666666666,-219.9999999999999,-4.161290709806513
0.010625,-236.58281448141395,-5.0214543886439325
0.010833333333333334,-251.70701723978107,-5.850659131372343
0.011041666666666667,-265.2793625357881,-6.643792615014257
0.01125,-277.21617234742234,-7.3959649078993746
0.011458333333333333,-287.44385227280276,-8.102538617719373
0.011666666666666667,-295.89934526414123,-8.759157482593647
0.011875,-302.5305203954091,-9.361773228872297
0.012083333333333333,-307.29649426683255,-9.906670530089446
0.012291666666666666,-310.16788306464724,-10.39048991318634
0.0125,-311.1269837220809,-10.810248470779939
0.012708333333333334,-310.16788306464724,-11.16335825177878
0.012916666666666667,-307.29649426683255,-11.447642216962082
0.013125,-302.5305203954091,-11.661347661150494
0.013333333333333334,-295.89934526414123,-11.803157019216313
0.013541666666666667,-287.4438522728028,-11.872195989310667
0.01375,-277.2161723474221,-11.86803892322514
0.013958333333333333,-265.27936253578815,-11.790711450654511
0.014166666666666666,-251.70701723978115,-11.640690321181172
0.014375,-236.582814481414,-11.418900464955415
0.014583333333333334,-220.00000000000026,-11.12670929019349
0.014791666666666667,-202.06081236116242,-10.765918252651216
0.015,-182.87585262207958,-10.338751749050243
0.015208333333333334,-162.56340243918962,-9.847843402932545
0.015416666666666667,-141.24869482244517,-9.296219827495532
0.015625,-119.06314203216354,-8.687281965515236
0.015833333333333335,-96.14352537874072,-8.024784121403128
0.016041666666666666,-72.63115192039147,-7.31281081467106
0.01625,-48.670983258144695,-6.555751597510202
0.016458333333333332,-24.410741799366615,-5.758273991742054
0.016666666666666666,-7.620413294872341e-14,-4.925294711994405
0.016875,24.410741799366463,-4.061949352520618
0.017083333333333332,48.67098325814399,-3.1735607245533375
0.017291666666666667,72.63115192039133,-2.265606039403134
0.0175,96.14352537874056,-1.3436831396295523
0.017708333333333333,119.0631420321634,-0.41347598648016864
0.017916666666666668,141.24869482244554,0.519280383620583
0.018125,162.56340243918947,1.4488352174780428
